ensembl,Pri_1,Pri_2,Pri_3,Met_1,Met_2,Met_3,Pri_1.1,Pri_2.1,Pri_3.1,Met_1.1,Met_2.1,Met_3.1,Met_v_Pri_baseMean,Met_v_Pri_log2FoldChange,Met_v_Pri_lfcSE,Met_v_Pri_stat,Met_v_Pri_pvalue,Met_v_Pri_padj,symbol,entrez,GENENAME,mouse_symbol
ENSG00000113282,0,3433,19,1267,998,1317,0,4.807103505,0.029930626,2.903127467,1.270420596,1.711063866,727.9456978,-1.588640151,2.53150794,-0.627546975,NA,NA,CLINT1,9685,clathrin interactor 1,Clint1
ENSG00000113296,0,0,0,1,0,0,0,0,0,0.005986299,0,0,0.066681983,-2.613322644,4.064761091,-0.642921585,0.520274983,NA,THBS4,7060,thrombospondin 4,Thbs4
ENSG00000113300,0,0,0,0,313,0,0,0,0,0,0.398623468,0,11.43973699,5.173963022,3.754111006,1.378212582,NA,NA,CNOT6,57472,CCR4-NOT transcription complex subunit 6,Cnot6
ENSG00000113302,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,IL12B,3593,interleukin 12B,Il12b
ENSG00000113312,148,301,0,26,450,810,1.078157492,1.802918917,0,0.254837225,2.450357936,4.501585404,282.4464818,-2.02871362,2.504602183,-0.809994351,0.417943422,0.556644176,TTC1,7265,tetratricopeptide repeat domain 1,Ttc1
ENSG00000113318,1,0,0,1,0,0,0.005540608,0,0,0.007454636,0,0,1.284852457,-3.979751236,3.828167074,-1.03959706,0.298527143,NA,MSH3,4437,mutS homolog 3,Msh3
ENSG00000113319,0,1,0,0,0,0,0,0.001657382,0,0,0,0,0.154823783,-4.259265643,4.047480963,-1.052325059,0.292650438,NA,RASGRF2,5924,Ras protein specific guanine nucleotide releasing factor 2,Rasgrf2
ENSG00000113327,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,GABRG2,2566,gamma-aminobutyric acid type A receptor gamma2 subunit,Gabrg2
ENSG00000113328,1,0,0,195,0,286,0.002909176,0,0,0.763261979,0,0.634740202,27.41764029,5.040903541,3.099712451,1.626248764,0.103896746,0.219528247,CCNG1,900,cyclin G1,Ccng1
ENSG00000113356,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,POLR3G,10622,RNA polymerase III subunit G,Polr3g
ENSG00000113360,4,1741,0,110,78,0,0.007555212,2.703800666,0,0.27954286,0.110122945,0,284.6067037,-4.753721076,2.916731657,-1.62981091,NA,NA,DROSHA,29102,drosha ribonuclease III,Drosha
ENSG00000113361,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,CDH6,1004,cadherin 6,Cdh6
ENSG00000113368,0,0,0,209,0,0,0,0,0,0.896190624,0,0,13.9365344,5.4573112,3.775267754,1.445542821,NA,NA,LMNB1,4001,lamin B1,Lmnb1
ENSG00000113369,1,670,0,27,508,41,0.004120278,2.269815419,0,0.149678466,1.564540343,0.128875502,127.209052,-2.241444295,2.608266184,-0.859361789,NA,NA,ARRDC3,57561,arrestin domain containing 3,Arrdc3
ENSG00000113384,285,1,0,1540,1921,1406,1.926142292,0.005556902,0,14.00339238,9.704371126,7.249178824,585.1086962,-0.545572061,2.706442142,-0.201582754,0.840242929,0.900183741,GOLPH3,64083,golgi phosphoprotein 3,Golph3
ENSG00000113387,12,2,5,845,2763,707,0.026168325,0.00358603,0.010085709,2.479250542,4.503727316,1.176180776,208.7499363,3.364134813,2.163045702,1.555276807,0.119880159,0.241303382,SUB1,10923,SUB1 regulator of transcription,Sub1
ENSG00000113389,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NPR3,4883,natriuretic peptide receptor 3,Npr3
ENSG00000113391,818,0,0,89,214,241,2.886762596,0,0,0.422587652,0.564505353,0.648835784,1021.339675,-5.323572218,2.996487105,-1.776604415,NA,NA,FAM172A,83989,family with sequence similarity 172 member A,Fam172a
ENSG00000113396,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,SLC27A6,28965,solute carrier family 27 member 6,Slc27a6
ENSG00000113430,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,IRX4,50805,iroquois homeobox 4,Irx4
ENSG00000113441,1,221,0,0,0,563,0.00164134,0.298249797,0,0,0,0.704964183,61.41191896,-0.45594667,3.29120337,-0.138534943,NA,NA,LNPEP,4012,leucyl and cystinyl aminopeptidase,Lnpep
ENSG00000113448,0,2,0,1,127,165,0,0.001210141,0,0.000990116,0.069858153,0.092631946,12.63136765,4.18902361,2.779289925,1.507228005,0.131752224,NA,PDE4D,5144,phosphodiesterase 4D,Pde4d
ENSG00000107521,0,1,0,224,1,447,0,0.002002882,0,0.734147158,0.001820801,0.83067967,35.75340926,6.128307715,2.822406814,2.171305598,0.029908079,0.141429444,HPS1,3257,HPS1 biogenesis of lysosomal organelles complex 3 subunit 1,Hps1
ENSG00000107537,0,2,0,546,0,258,0,0.008373414,0,3.740632211,0,1.002219914,48.62252995,6.166210163,3.079766243,2.002168241,0.04526664,0.154373756,PHYH,5264,phytanoyl-CoA 2-hydroxylase,Phyh
ENSG00000113492,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,AGXT2,64902,alanine--glyoxylate aminotransferase 2,Agxt2
ENSG00000107566,1,3,1,1149,1669,935,0.004409855,0.010877641,0.004079116,6.817314535,5.50144955,3.145544758,183.2163142,6.283665797,2.149131,2.92381702,0.003457679,0.089379376,ERLIN1,10613,ER lipid raft associated 1,Erlin1
ENSG00000113504,1290,0,0,4,0,1,5.066354998,0,0,0.02113659,0,0.002996166,1571.752781,-12.31716876,3.365119543,-3.660247015,NA,NA,SLC12A7,10723,solute carrier family 12 member 7,Slc12a7
ENSG00000113520,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,IL4,3565,interleukin 4,Il4
ENSG00000113522,0,0,0,52,86,123,0,0,0,0.134800716,0.123855359,0.180794378,12.28606022,5.299743364,2.797909658,1.894179588,0.058201176,NA,RAD50,10111,RAD50 double strand break repair protein,Rad50
ENSG00000113525,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,IL5,3567,interleukin 5,Il5
ENSG00000113552,4,4,0,1,474,570,0.012487868,0.010267803,0,0.004200465,1.106122382,1.357572883,49.1834168,3.055862624,2.565206976,1.191273317,0.233546305,0.371755877,GNPDA1,10007,glucosamine-6-phosphate deaminase 1,Gnpda1
ENSG00000113555,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,PCDH12,51294,protocadherin 12,Pcdh12
ENSG00000107679,1,1,1,244,684,512,0.000850771,0.000699523,0.000786963,0.279300481,0.434976159,0.332309513,67.04114645,5.075542004,2.224786694,2.281361183,0.022527083,0.129974964,PLEKHA1,59338,pleckstrin homology domain containing A1,Plekha1
ENSG00000113569,0,1,0,18,140,55,0,0.001798491,0,0.052973727,0.22889882,0.091778651,9.009699965,4.123004701,2.635394637,1.564473359,0.117706445,NA,NUP155,9631,nucleoporin 155,Nup155
ENSG00000113575,495,0,1,617,1,962,2.008537359,0,0.003753327,3.368440725,0.003032992,2.977897689,689.3358649,-2.818130896,2.954156802,-0.953954405,NA,NA,PPP2CA,5515,protein phosphatase 2 catalytic subunit alpha,Ppp2ca
ENSG00000113578,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,FGF1,2246,fibroblast growth factor 1,Fgf1
ENSG00000113580,1,0,0,0,0,0,0.001462484,0,0,0,0,0,1.218170474,-4.953396542,4.035972323,-1.227311821,0.219705414,NA,NR3C1,2908,nuclear receptor subfamily 3 group C member 1,Nr3c1
ENSG00000113583,3,1012,0,1,624,380,0.025314847,7.021400836,0,0.011353325,3.935819369,2.446231904,200.7430275,-1.990991798,2.705132471,-0.736005286,NA,NA,C5orf15,56951,chromosome 5 open reading frame 15,9530068E07Rik
ENSG00000113593,1,167,0,353,0,303,0.002817348,0.386853234,0,1.338086797,0,0.651243144,64.59337171,0.456968369,2.872319286,0.159093862,0.873594924,0.92048164,PPWD1,23398,peptidylprolyl isomerase domain and WD repeat containing 1,Ppwd1
ENSG00000113594,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,LIFR,3977,LIF receptor subunit alpha,Lifr
ENSG00000113595,0,0,0,0,124,0,0,0,0,0,0.385410715,0,4.532036379,3.838147083,3.804098623,1.008950467,NA,NA,TRIM23,373,tripartite motif containing 23,Trim23
ENSG00000107872,0,0,0,86,225,45,0,0,0,0.476820536,0.693053104,0.141468572,16.03447336,5.683754438,2.80300015,2.027739612,0.04258683,0.15216011,FBXL15,79176,F-box and leucine rich repeat protein 15,Fbxl15
ENSG00000113600,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,C9,735,complement C9,C9
ENSG00000113621,0,0,0,0,0,131,0,0,0,0,0,0.235473465,6.044542992,4.252859929,3.785500128,1.123460517,NA,NA,TXNDC15,79770,thioredoxin domain containing 15,Txndc15
ENSG00000113638,674,0,1,0,0,0,1.928308612,0,0.002646418,0,0,0,821.820877,-27.99168837,3.568680925,-7.843707229,NA,NA,TTC33,23548,tetratricopeptide repeat domain 33,Ttc33
ENSG00000113645,0,0,1,0,0,0,0,0,0.00150545,0,0,0,0.773977575,-4.953396542,4.035972323,-1.227311821,0.219705414,NA,WWC1,23286,WW and C2 domain containing 1,Wwc1
ENSG00000113649,791,2123,1147,340,394,305,1.322848144,2.919259575,1.774347421,0.765035267,0.492522705,0.389128763,2231.161242,-5.413555969,1.96737463,-2.751665029,0.005929314,0.095829987,TCERG1,10915,transcription elongation regulator 1,Tcerg1
ENSG00000113657,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,DPYSL3,1809,dihydropyrimidinase like 3,Dpysl3
ENSG00000113658,1,0,0,260,6,4,0.001706784,0,0,0.597064141,0.007654668,0.005208331,18.95934428,4.497977276,2.906023602,1.547811681,NA,NA,SMAD5,4090,SMAD family member 5,Smad5
ENSG00000113712,118,2,1,871,776,343,0.279510865,0.003895255,0.002191081,2.775900351,1.373962669,0.619827431,247.0960756,-0.498547247,2.428700884,-0.205273218,0.837358667,0.898447636,CSNK1A1,1452,casein kinase 1 alpha 1,Csnk1a1
ENSG00000113716,0,0,0,1,0,206,0,0,0,0.003761383,0,0.439345093,9.571841191,4.922133709,3.453899477,1.425094662,NA,NA,HMGXB3,22993,HMG-box containing 3,Hmgxb3
ENSG00000113719,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,ERGIC1,57222,endoplasmic reticulum-golgi intermediate compartment 1,Ergic1
ENSG00000113721,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,PDGFRB,5159,platelet derived growth factor receptor beta,Pdgfrb
ENSG00000113722,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,CDX1,1044,caudal type homeobox 1,Cdx1
ENSG00000113732,1,334,0,117,1231,1166,0.009176632,2.520107034,0,1.444568703,8.443799017,8.162850551,159.5235785,1.000427927,2.50494786,0.399380739,0.689612684,0.789656351,ATP6V0E1,8992,ATPase H+ transporting V0 subunit e1,Atp6v0e
ENSG00000113734,0,0,27,170,0,118,0,0,0.167671792,1.535580048,0,0.604361098,37.67803444,-0.315119119,3.138861893,-0.100392795,0.92003249,0.951938704,BNIP1,662,BCL2 interacting protein 1,Bnip1
ENSG00000113739,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,STC2,8614,stanniocalcin 2,Stc2
ENSG00000113742,10,0,0,79,0,1,0.013693272,0,0,0.145547034,0,0.001044641,17.49572293,-1.174745544,3.235397583,-0.363091556,NA,NA,CPEB4,80315,cytoplasmic polyadenylation element binding protein 4,Cpeb4
ENSG00000113749,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,HRH2,3274,histamine receptor H2,Hrh2
ENSG00000113758,0,1,0,0,168,0,0,0.002048942,0,0,0.312929395,0,6.295002103,3.591504459,3.492961305,1.028211923,NA,NA,DBN1,1627,drebrin 1,Dbn1
ENSG00000113761,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,ZNF346,23567,zinc finger protein 346,Zfp346
ENSG00000113763,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,UNC5A,90249,unc-5 netrin receptor A,Unc5a
ENSG00000113790,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,EHHADH,1962,enoyl-CoA hydratase and 3-hydroxyacyl CoA dehydrogenase,Ehhadh
ENSG00000113805,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,CNTN3,5067,contactin 3,Cntn3
ENSG00000113810,3,1298,1,0,0,0,0.003896142,1.386045287,0.00120131,0,0,0,205.3897596,-12.91453442,3.087540968,-4.182789655,NA,NA,SMC4,10051,structural maintenance of chromosomes 4,Smc4
ENSG00000113811,1,0,198,207,1,237,0.008107461,0,1.484881392,2.258001455,0.006060122,1.465862292,179.2409966,-2.640246516,2.813088802,-0.938557828,NA,NA,SELENOK,58515,selenoprotein K,Selenok
ENSG00000113812,1,0,0,1,91,0,0.00452399,0,0,0.006086824,0.307722744,0,4.61078238,2.081222095,3.252837487,0.639817422,NA,NA,ACTR8,93973,actin related protein 8,Actr8
ENSG00000113838,0,0,0,0,498,1,0,0,0,0,1.91201354,0.003918547,18.24738442,5.853108666,3.454559002,1.694314285,NA,NA,TBCCD1,55171,TBCC domain containing 1,Tbccd1
ENSG00000107951,0,2,0,651,1016,371,0,0.0041593,0,2.21539457,1.920840487,0.715871319,97.9715926,7.168497616,2.550105848,2.811058852,0.004937875,0.092436398,MTPAP,55149,mitochondrial poly(A) polymerase,Mtpap
ENSG00000113851,208,4,0,217,411,32,0.359249863,0.005680447,0,0.504268732,0.530605348,0.042164139,284.9667812,-3.03433561,2.667508247,-1.137516862,NA,NA,CRBN,51185,cereblon,Crbn
ENSG00000113889,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,KNG1,3827,kininogen 1,Kng1
ENSG00000113905,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,HRG,3273,histidine rich glycoprotein,Hrg
ENSG00000107959,0,1,0,80,455,332,0,0.002270309,0,0.29720411,0.939082431,0.699348846,37.43802647,6.196792377,2.568950183,2.412188612,0.015857076,0.117566222,PITRM1,10531,pitrilysin metallopeptidase 1,Pitrm1
ENSG00000113946,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,CLDN16,10686,claudin 16,Cldn16
ENSG00000113966,0,1,0,0,0,0,0,0.002820647,0,0,0,0,0.154823783,-4.259265643,4.047480963,-1.052325059,0.292650438,NA,ARL6,84100,ADP ribosylation factor like GTPase 6,Arl6
ENSG00000113971,0,0,0,0,13,8,0,0,0,0,0.015484421,0.009725346,0.844265243,1.415592998,3.906026389,0.362412553,0.71704376,NA,NPHP3,27031,nephrocystin 3,Nphp3
ENSG00000114013,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,CD86,942,CD86 molecule,Cd86
ENSG00000107984,0,0,1,237,580,2182,0,0,0.008865153,3.056060187,4.154981032,15.95362056,138.4567033,7.490652598,2.629721473,2.848458544,0.004393158,0.090604268,DKK1,22943,dickkopf WNT signaling pathway inhibitor 1,Dkk1
ENSG00000108010,4,6,0,796,1599,938,0.01935743,0.023874164,0,5.182864008,5.78405887,3.462984435,160.6025964,4.802718637,2.286523004,2.100446236,0.035689605,0.146298695,GLRX3,10539,glutaredoxin 3,Glrx3
ENSG00000114023,145,0,388,21,262,270,0.98999237,0,2.450401804,0.192908858,1.337093143,1.406331145,500.372312,-4.34642187,2.560156065,-1.697717545,0.089561085,0.201793174,FAM162A,26355,family with sequence similarity 162 member A,Fam162a
ENSG00000114026,0,0,0,1,0,0,0,0,0,0.002256143,0,0,0.066681983,-2.613322644,4.064761091,-0.642921585,0.520274983,NA,OGG1,4968,8-oxoguanine DNA glycosylase,Ogg1
ENSG00000114030,1,3,0,411,0,487,0.002104883,0.005192045,0,1.163961998,0,0.782018263,51.55987138,5.032768452,2.845595169,1.768617162,0.076957785,0.187151403,KPNA1,3836,karyopherin subunit alpha 1,Kpna1
ENSG00000114054,0,1,0,0,597,1,0,0.00151207,0,0,0.820641773,0.001402952,22.02052757,5.423877202,3.230685069,1.678862868,NA,NA,PCCB,5096,propionyl-CoA carboxylase subunit beta,Pccb
ENSG00000114062,1,811,1,166,1313,529,0.000890233,0.593627071,0.000823465,0.198829468,0.873705127,0.359268624,211.0207426,-0.616341715,2.367649168,-0.260318008,0.794618483,0.866609944,UBE3A,7337,ubiquitin protein ligase E3A,Ube3a
ENSG00000114098,1,4,1,0,0,633,0.001053915,0.003466208,0.000974871,0,0,0.508942956,31.81904405,3.51226066,3.022481385,1.162045423,NA,NA,ARMC8,25852,armadillo repeat containing 8,Armc8
ENSG00000114107,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,CEP70,80321,centrosomal protein 70,Cep70
ENSG00000114113,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,RBP2,5948,retinol binding protein 2,Rbp2
ENSG00000114115,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,RBP1,5947,retinol binding protein 1,Rbp1
ENSG00000114120,1,1066,0,1,324,10,0.001984137,1.7390737,0,0.002669566,0.480521814,0.015136712,178.6301933,-3.750306829,2.785666851,-1.346286914,NA,NA,SLC25A36,55186,solute carrier family 25 member 36,Slc25a36
ENSG00000114125,1,1472,1425,842,2621,1674,0.004039233,4.888728255,5.324213644,4.5759366,7.913387324,5.158391688,1561.218098,-2.539110095,2.292224636,-1.107705613,0.267988974,0.408377016,RNF7,9616,ring finger protein 7,Rnf7
ENSG00000114126,6,391,1,0,327,217,0.006263913,0.335629713,0.000965687,0,0.255175346,0.17282802,90.58323443,-1.648810043,2.592097655,-0.636091021,0.524717098,0.653016476,TFDP2,7029,transcription factor Dp-2,Tfdp2
ENSG00000114127,1,361,3,131,702,672,0.001373555,0.407701503,0.003811614,0.242095227,0.720741514,0.704166174,124.8311237,0.127828581,2.234142818,0.05721594,0.954373181,0.973477817,XRN1,54464,5'-3' exoribonuclease 1,Xrn1
ENSG00000114166,1,0,1090,0,1,0,0.004155848,0,4.190133744,0,0.003106391,0,844.8902757,-14.36821684,3.354076463,-4.283807181,NA,NA,KAT2B,8850,lysine acetyltransferase 2B,Kat2b
ENSG00000114200,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,BCHE,590,butyrylcholinesterase,Bche
ENSG00000114204,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,SERPINI2,5276,serpin family I member 2,Serpini2
ENSG00000114209,1,178,0,338,677,712,0.003809707,0.557571792,0,1.732516232,1.927865696,2.06933861,108.911554,1.45942098,2.413210288,0.604763285,0.545336292,0.670398505,PDCD10,11235,programmed cell death 10,Pdcd10
ENSG00000114248,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,LRRC31,79782,leucine rich repeat containing 31,Lrrc31
ENSG00000114251,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,WNT5A,7474,Wnt family member 5A,Wnt5a
ENSG00000114270,0,0,0,0,0,1,0,0,0,0,0,0.001217915,0.04614155,-2.613322644,4.064761091,-0.642921585,0.520274983,NA,COL7A1,1294,collagen type VII alpha 1 chain,Col7a1
ENSG00000114279,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,FGF12,2257,fibroblast growth factor 12,Fgf12
ENSG00000114302,1,0,0,0,0,6,0.002537829,0,0,0,0,0.011616455,1.495019771,-1.560323629,3.728237321,-0.418515104,0.675570546,NA,PRKAR2A,5576,protein kinase cAMP-dependent type II regulatory subunit alpha,Prkar2a
ENSG00000114315,6,18,64,2,16,303,0.068106429,0.167995858,0.671983432,0.030544701,0.135754229,2.623852835,74.3294481,-2.018489753,2.352404093,-0.858054005,0.390862644,0.532222921,HES1,3280,hes family bHLH transcription factor 1,Hes1
ENSG00000114316,1,0,1,1,70,0,0.002211903,0,0.00204601,0.002976015,0.115733906,0,4.617237665,0.518365217,3.010033904,0.172212418,0.863270536,NA,USP4,7375,ubiquitin specific peptidase 4,Usp4
ENSG00000114346,0,0,208,157,0,0,0,0,0.467124324,0.512856776,0,0,171.4564069,-3.943283888,3.644674736,-1.081930261,NA,NA,ECT2,1894,epithelial cell transforming 2,Ect2
ENSG00000114349,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,GNAT1,2779,G protein subunit alpha transducin 1,Gnat1
ENSG00000114353,0,0,1,0,0,35,0,0,0.001698314,0,0,0.04902349,2.388931809,0.982802101,3.628708282,0.270840758,0.786513511,NA,GNAI2,2771,G protein subunit alpha i2,Gnai2
ENSG00000114354,380,925,6,935,883,1839,1.091110232,2.183815654,0.015935952,3.612149136,1.895144199,4.028345823,790.2350934,-1.76633262,2.170260857,-0.813880329,0.415713511,0.554651595,TFG,10342,trafficking from ER to golgi regulator,Tfg
ENSG00000114374,1,2,1,27,0,0,0.001382999,0.002274265,0.001279274,0.050240589,0,0,4.10220915,-0.299181716,2.98668539,-0.100171822,0.920207917,NA,USP9Y,8287,ubiquitin specific peptidase 9 Y-linked,Usp9y
ENSG00000114378,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,HYAL1,3373,hyaluronidase 1,Hyal1
ENSG00000114391,833,1887,550,1555,4635,3159,5.624564242,10.47622918,3.435170538,14.12678396,23.39322746,16.27247045,2151.430922,-2.048208262,1.973947412,-1.037620481,0.299446779,0.442054408,RPL24,6152,ribosomal protein L24,Rpl24
ENSG00000114395,1,0,0,0,0,0,0.004514254,0,0,0,0,0,1.218170474,-4.953396542,4.035972323,-1.227311821,0.219705414,NA,CYB561D2,11068,cytochrome b561 family member D2,Cyb561d2
ENSG00000114405,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,C3orf14,57415,chromosome 3 open reading frame 14,3830406C13Rik
ENSG00000114416,5,0,0,0,483,641,0.007016444,0,0,0,0.50662979,0.686222702,53.3205983,3.007703903,3.09725261,0.971087697,0.33150461,0.474699528,FXR1,8087,FMR1 autosomal homolog 1,Fxr1
ENSG00000114423,1932,0,1,425,212,202,3.733702456,0,0.001787616,1.10507192,0.306242153,0.297813197,2399.688089,-5.69611813,2.858409235,-1.992758091,NA,NA,CBLB,868,Cbl proto-oncogene B,Cblb
ENSG00000114439,6,39,1,119,365,1146,0.009064739,0.048445994,0.001397481,0.241891186,0.412186195,1.320835267,88.27476808,2.394410699,2.129591926,1.124351886,0.260863775,0.401100329,BBX,56987,BBX high mobility group box domain containing,Bbx
ENSG00000108175,0,0,0,26,471,68,0,0,0,0.052477592,0.528139864,0.077821647,22.08578542,6.144536777,2.846399142,2.158705252,0.030873041,0.14144371,ZMIZ1,57178,zinc finger MIZ-type containing 1,Zmiz1
ENSG00000114450,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,GNB4,59345,G protein subunit beta 4,Gnb4
ENSG00000114473,0,0,0,0,301,0,0,0,0,0,0.530800861,0,11.00115282,5.117582016,3.754422452,1.363081028,NA,NA,IQCG,84223,IQ motif containing G,Iqcg
ENSG00000108375,0,2,0,582,314,11,0,0.003597785,0,1.71320001,0.513502103,0.018359833,51.10240426,6.229998145,2.713088027,2.296275713,0.021660122,0.128373981,RNF43,54894,ring finger protein 43,Rnf43
ENSG00000114487,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,MORC1,27136,MORC family CW-type zinc finger 1,Morc1
ENSG00000114491,1542,1,112,0,887,0,3.48558019,0.001858574,0.234180355,0,1.498686689,0,1997.677863,-5.921336056,3.200576174,-1.850084402,0.064301386,0.174093603,UMPS,7372,uridine monophosphate synthetase,Umps
ENSG00000108384,0,0,1,0,1030,636,0,0,0.002059663,0,1.714305029,1.080367349,67.76514398,6.397492807,3.079298424,2.077581295,0.03774794,0.147320921,RAD51C,5889,RAD51 paralog C,Rad51c
ENSG00000108506,1,7,0,456,535,211,0.002477869,0.014261511,0,1.520240025,0.99089719,0.398860225,61.99833211,4.685774979,2.316949381,2.022389879,0.04313609,0.152546334,INTS2,57508,integrator complex subunit 2,Ints2
ENSG00000114529,0,707,1,0,0,0,0,1.652180585,0.002629,0,0,0,110.2343923,-24.30847072,3.357522951,-7.240001356,NA,NA,C3orf52,79669,chromosome 3 open reading frame 52,BC016579
ENSG00000114541,0,0,0,35,0,1,0,0,0,0.096580179,0,0.001564627,2.380010947,2.907791975,3.598449772,0.808067963,0.419051459,NA,FRMD4B,23150,FERM domain containing 4B,Frmd4b
ENSG00000114544,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,SLC41A3,54946,solute carrier family 41 member 3,Slc41a3
ENSG00000114554,1422,0,0,213,0,0,2.962774629,0,0,0.597100802,0,0,1746.441676,-6.930597656,3.726052823,-1.860037414,NA,NA,PLXNA1,5361,plexin A1,Plxna1
ENSG00000114573,0,305,0,1,612,1239,0,0.911404097,0,0.004889798,1.662531468,3.435209426,126.8251082,0.745111373,2.914731118,0.255636401,0.798231608,0.868953228,ATP6V1A,523,ATPase H+ transporting V1 subunit A,Atp6v1a
ENSG00000114626,1,0,0,0,0,0,0.001896733,0,0,0,0,0,1.218170474,-4.953396542,4.035972323,-1.227311821,0.219705414,NA,ABTB1,80325,ankyrin repeat and BTB domain containing 1,Abtb1
ENSG00000114631,0,0,0,0,0,88,0,0,0,0,0,0.901832304,4.060456361,3.678370364,3.825237959,0.961605632,NA,NA,PODXL2,50512,podocalyxin like 2,Podxl2
ENSG00000114638,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,UPK1B,7348,uroplakin 1B,Upk1b
ENSG00000114646,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,CSPG5,10675,chondroitin sulfate proteoglycan 5,Cspg5
ENSG00000114648,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,KLHL18,23276,kelch like family member 18,Klhl18
ENSG00000114650,0,1,0,0,0,415,0,0.00147593,0,0,0,0.56830911,19.30356685,6.352189612,3.538207568,1.795312878,NA,NA,SCAP,22937,SREBF chaperone,Scap
ENSG00000114654,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,EFCC1,79825,EF-hand and coiled-coil domain containing 1,Efcc1
ENSG00000114670,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NEK11,79858,NIMA related kinase 11,Nek11
ENSG00000114686,2,815,2,752,356,1164,0.009414948,3.154530541,0.008708827,4.762936464,1.25266355,4.18023679,247.0306244,-0.160215296,2.294952926,-0.069812018,NA,NA,MRPL3,11222,mitochondrial ribosomal protein L3,Mrpl3
ENSG00000114698,0,0,1,0,0,0,0,0,0.003177683,0,0,0,0.773977575,-4.953396542,4.035972323,-1.227311821,0.219705414,NA,PLSCR4,57088,phospholipid scramblase 4,Plscr4
ENSG00000114735,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,HEMK1,51409,HemK methyltransferase family member 1,Hemk1
ENSG00000114737,0,0,0,1,0,0,0,0,0,0.004374883,0,0,0.066681983,-2.613322644,4.064761091,-0.642921585,0.520274983,NA,CISH,1154,cytokine inducible SH2 containing protein,Cish
